0.050238,0,0.1514,5152.7,4
0.15027,0.0001,0.1515,5154.8,4
0.25025,0.0002,0.1516,5157,4
0.35029,0.0002,0.1516,5159,4
0.45027,0.0003,0.1516,5161.1,4
0.55025,0.0003,0.1517,5163.2,4
0.65021,0.0003,0.1517,5165.3,4
0.75024,0.0003,0.1517,5167.2,4
0.85626,0.0003,0.1518,5169.1,4
0.95023,0.0003,0.1518,5171,4
1.0505,0.0003,0.1518,5172.9,4
1.1502,0.0003,0.1518,5174.9,4
1.2503,0.0003,0.1518,5176.9,4
1.3502,0.0003,0.1518,5178.9,4
1.4502,0.0004,0.1518,5180.6,4
1.5502,0.0004,0.1519,5182.2,4
1.6503,0.0004,0.1519,5183.9,4
1.7502,0.0004,0.1519,5185.7,4
1.8563,0.0005,0.1519,5187.2,4
1.9502,0.0005,0.152,5188.8,4
2.0502,0.0005,0.152,5190.4,4
2.1502,0.0006,0.1521,5192,4
2.2508,0.0007,0.1521,5193.4,4
2.3505,0.0007,0.1521,5194.9,4
2.4502,0.0008,0.1522,5196.3,4
2.5502,0.0009,0.1522,5197.5,4
2.6507,0.0009,0.1523,5198.9,4
2.7503,0.001,0.1523,5200.3,4
2.8557,0.001,0.1524,5201.7,4
2.9503,0.001,0.1524,5203,4
3.0502,0.0011,0.1524,5204.2,4
3.1505,0.0011,0.1525,5205.4,4
3.2502,0.0011,0.1525,5206.4,4
3.3502,0.0011,0.1525,5207.7,4
3.4502,0.0012,0.1526,5208.7,4
3.5502,0.0012,0.1526,5209.8,4
3.6502,0.0012,0.1526,5210.6,4
3.7507,0.0012,0.1526,5211.7,4
3.8556,0.0012,0.1526,5212.7,4
3.9502,0.0012,0.1526,5213.6,4
4.0502,0.0012,0.1527,5214.6,4
4.1503,0.0012,0.1527,5215.5,4
4.2502,0.0012,0.1527,5216.4,4
4.3502,0.0013,0.1527,5216.9,4
4.4502,0.0012,0.1527,5217.8,4
4.5502,0.0013,0.1527,5218.5,4
4.6504,0.0012,0.1528,5219.4,4
4.7502,0.0013,0.1528,5219.9,4
4.8556,0.0013,0.1528,5220.6,4
4.9503,0.0013,0.1528,5221.3,4
5.0505,0.0013,0.1529,5221.8,4
5.1506,0.0013,0.1529,5222.5,4
5.2502,0.0014,0.1529,5223,4
5.3502,0.0014,0.153,5223.5,4
5.4502,0.0014,0.153,5223.9,4
5.5502,0.0015,0.153,5224.2,4
5.6503,0.0015,0.1531,5224.8,4
5.7504,0.0015,0.1531,5224.9,4
5.8562,0.0015,0.1531,5225.5,4
5.9507,0.0016,0.1532,5225.8,4
6.0501,0.0016,0.1532,5226.2,4
6.1511,0.0017,0.1532,5226.3,4
6.2501,0.0017,0.1533,5226.5,4
6.3503,0.0017,0.1533,5226.9,4
6.4502,0.0017,0.1533,5227,4
6.5502,0.0017,0.1534,5227,4
6.6502,0.0018,0.1534,5227,4
6.7501,0.0018,0.1534,5227,4
6.8561,0.0018,0.1534,5226.9,4
6.9501,0.0018,0.1535,5226.9,4
7.0501,0.0018,0.1535,5226.7,4
7.1501,0.0018,0.1535,5226.3,4
7.2502,0.0018,0.1535,5226.2,4
7.3501,0.0018,0.1535,5226.2,4
7.4501,0.0018,0.1536,5225.8,4
7.5501,0.0018,0.1536,5225.6,4
7.6501,0.0018,0.1536,5225.5,4
7.7501,0.0018,0.1536,5225.3,4
7.8562,0.0018,0.1536,5224.9,4
7.9502,0.0019,0.1537,5224.6,4
8.0501,0.0019,0.1537,5224.2,4
8.1501,0.0019,0.1537,5223.5,4
8.2501,0.0019,0.1538,5223.2,4
8.3501,0.002,0.1538,5222.5,4
8.4502,0.002,0.1538,5222,4
8.5501,0.002,0.1539,5221.5,4
8.6501,0.0021,0.1539,5220.8,4
8.7501,0.0021,0.1539,5219.9,4
8.8561,0.0022,0.1539,5219.4,4
8.9501,0.0023,0.1538,5218.7,4
9.0501,0.0024,0.1537,5218.1,4
9.1502,0.0025,0.1536,5217.6,4
9.2501,0.0026,0.1534,5217.3,4
9.3505,0.0028,0.1531,5216.9,4
9.4501,0.003,0.1528,5216.7,4
9.5502,0.0032,0.1525,5216.9,4
9.6501,0.0034,0.1521,5216.9,4
9.7506,0.0037,0.1516,5217.3,4
9.856,0.0039,0.1511,5218,4
9.9509,0.0042,0.1505,5218.7,4
10.05,0.0045,0.1498,5219.7,4
10.15,0.0049,0.1491,5220.6,4
10.25,0.0053,0.1482,5222,4
10.35,0.0056,0.1473,5223.5,4
10.45,0.0059,0.1464,5225.1,4
10.551,0.0062,0.1455,5227,4
10.651,0.0065,0.1444,5228.8,4
10.75,0.0068,0.1433,5230.9,4
10.856,0.007,0.1423,5233.1,4
10.95,0.0073,0.1411,5235.4,4
11.05,0.0076,0.14,5237.9,4
11.151,0.0079,0.1388,5240.3,4
11.251,0.0083,0.1376,5242.9,4
11.35,0.0086,0.1364,5245.7,4
11.45,0.009,0.1352,5248.5,4
11.55,0.0094,0.134,5251.3,4
11.65,0.0099,0.1328,5253.9,4
11.75,0.0104,0.1316,5256.9,4
11.856,0.0109,0.1303,5259.8,4
11.95,0.0115,0.1291,5262.5,4
12.05,0.0121,0.1278,5265.1,4
12.15,0.0127,0.1265,5267.9,4
12.25,0.0133,0.1252,5270.5,4
12.35,0.014,0.1239,5273.1,4
12.45,0.0148,0.1225,5275.4,4
12.55,0.0155,0.1211,5277.7,4
12.65,0.0163,0.1197,5279.7,4
12.75,0.017,0.1182,5281.8,4
12.857,0.0178,0.1167,5283.8,4
12.95,0.0186,0.1152,5285.5,4
13.05,0.0193,0.1137,5287.1,4
13.15,0.0202,0.1121,5288.1,4
13.25,0.0209,0.1106,5289.3,4
13.35,0.0218,0.109,5290.4,4
13.45,0.0226,0.1074,5291.3,4
13.55,0.0233,0.1058,5292.1,4
13.65,0.0242,0.1042,5293,4
13.75,0.0249,0.1027,5293.7,4
13.856,0.0257,0.1011,5294.4,4
13.95,0.0264,0.0996,5294.9,4
14.05,0.0272,0.0981,5295.3,4
14.15,0.028,0.0966,5295.6,4
14.25,0.0288,0.0951,5295.8,4
14.35,0.0295,0.0936,5295.8,4
14.45,0.0303,0.0921,5296,4
14.55,0.0311,0.0907,5296,4
14.65,0.0319,0.0893,5296,4
14.75,0.0327,0.0879,5295.6,4
14.856,0.0335,0.0866,5295.1,4
14.95,0.0343,0.0852,5294.6,4
15.05,0.0351,0.0839,5294.1,4
15.15,0.0359,0.0825,5293.5,4
15.25,0.0367,0.0812,5293,4
15.35,0.0375,0.0799,5292.3,4
15.45,0.0383,0.0786,5291.6,4
15.55,0.0391,0.0773,5291.1,4
15.65,0.0399,0.076,5290.7,4
15.75,0.0406,0.0747,5290.4,4
15.855,0.0414,0.0735,5290,4
15.95,0.0421,0.0723,5289.9,4
16.05,0.0428,0.0711,5289.5,4
16.15,0.0435,0.0699,5289.5,4
16.25,0.0442,0.0687,5289.7,4
16.35,0.0448,0.0676,5289.5,4
16.45,0.0455,0.0665,5289.2,4
16.55,0.0461,0.0655,5289.2,4
16.65,0.0467,0.0644,5289.3,4
16.75,0.0473,0.0634,5289.5,4
16.855,0.0478,0.0624,5289.5,4
16.95,0.0484,0.0615,5289.7,4
17.05,0.0489,0.0605,5290.2,4
17.15,0.0494,0.0596,5290.9,4
17.25,0.0499,0.0587,5291.6,4
17.35,0.0505,0.0578,5292.7,4
17.45,0.0509,0.057,5293.5,4
17.55,0.0514,0.0561,5294.8,4
17.65,0.0519,0.0554,5295.8,4
17.75,0.0523,0.0546,5297,4
17.856,0.0527,0.0539,5298.6,4
17.95,0.0532,0.0531,5300.2,4
18.05,0.0536,0.0525,5301.9,4
18.15,0.054,0.0518,5303.3,4
18.25,0.0544,0.0512,5305.1,4
18.35,0.0548,0.0506,5306.6,4
18.45,0.0552,0.05,5308,4
18.55,0.0557,0.0494,5309.6,4
18.65,0.0562,0.0488,5310.8,4
18.75,0.0566,0.0482,5312.2,4
18.856,0.057,0.0477,5313.6,4
18.95,0.0575,0.0471,5315,4
19.05,0.0579,0.0465,5316.6,4
19.15,0.0583,0.0459,5317.8,4
19.25,0.0587,0.0453,5319.4,4
19.35,0.0591,0.0446,5320.8,4
19.45,0.0595,0.044,5322,4
19.55,0.0599,0.0434,5323.4,4
19.65,0.0603,0.0427,5324.6,4
19.75,0.0606,0.042,5326,4
19.856,0.061,0.0414,5327.2,4
19.95,0.0613,0.0407,5328.6,4
20.05,0.0617,0.0401,5330,4
20.15,0.062,0.0394,5331.8,4
20.25,0.0623,0.0387,5333,4
20.35,0.0626,0.0381,5334.2,4
20.45,0.0629,0.0374,5335.8,4
20.55,0.0632,0.0368,5337.3,4
20.65,0.0636,0.0362,5338.7,4
20.75,0.0639,0.0356,5340.1,4
20.856,0.0643,0.035,5341.7,4
20.95,0.0646,0.0344,5343.1,4
21.05,0.065,0.0339,5344.7,4
21.15,0.0654,0.0333,5346.2,4
21.25,0.0657,0.0328,5347.6,4
21.35,0.0661,0.0323,5349.2,4
21.45,0.0664,0.0318,5350.4,4
21.55,0.0668,0.0314,5351.7,4
21.65,0.0671,0.0309,5353,4
21.75,0.0674,0.0304,5354.3,4
21.855,0.0678,0.03,5355.3,4
21.95,0.0681,0.0296,5356.5,4
22.05,0.0684,0.0292,5357.6,4
22.15,0.0687,0.0288,5358.6,4
22.25,0.0689,0.0283,5359.7,4
22.35,0.0692,0.028,5360.6,4
22.45,0.0694,0.0276,5361.4,4
22.55,0.0696,0.0272,5362.5,4
22.65,0.0699,0.0268,5363,4
22.75,0.07,0.0265,5363.7,4
22.856,0.0702,0.0262,5364.4,4
22.95,0.0704,0.0259,5364.9,4
23.05,0.0706,0.0256,5365.3,4
23.15,0.0707,0.0253,5365.6,4
23.25,0.0709,0.025,5365.8,4
23.35,0.0711,0.0248,5366,4
23.45,0.0712,0.0245,5366.1,4
23.55,0.0714,0.0243,5366.1,4
23.65,0.0715,0.0241,5366,4
23.75,0.0717,0.0239,5365.8,4
23.856,0.0718,0.0237,5365.8,4
23.95,0.072,0.0235,5365.8,4
24.05,0.0722,0.0233,5365.8,4
24.15,0.0724,0.0231,5366,4
24.25,0.0726,0.0229,5366,4
24.35,0.0727,0.0227,5366.1,4
24.45,0.0729,0.0226,5366.3,4
24.55,0.0731,0.0224,5366.3,4
24.65,0.0733,0.0222,5366.3,4
24.75,0.0735,0.022,5366.5,4
24.856,0.0737,0.0218,5366.8,4
24.95,0.0738,0.0216,5367,4
25.05,0.074,0.0214,5367.4,4
25.15,0.0742,0.0212,5367.5,4
25.25,0.0744,0.021,5367.9,4
25.35,0.0745,0.0208,5367.9,4
25.45,0.0747,0.0206,5368.2,4
25.55,0.0748,0.0204,5368.4,4
25.65,0.075,0.0202,5368.8,4
25.75,0.0751,0.02,5369.1,4
25.855,0.0753,0.0198,5369.3,4
25.95,0.0755,0.0196,5369.6,4
26.05,0.0756,0.0194,5370,4
26.15,0.0758,0.0192,5370.2,4
26.25,0.076,0.019,5370.3,4
26.35,0.0762,0.0188,5370.5,4
26.45,0.0763,0.0187,5370.9,4
26.55,0.0765,0.0185,5371.2,4
26.65,0.0767,0.0183,5371.7,4
26.75,0.0768,0.0181,5372.1,4
26.856,0.077,0.018,5372.4,4
26.95,0.0772,0.0178,5372.8,4
27.05,0.0774,0.0177,5373.1,4
27.15,0.0775,0.0175,5373.6,4
27.25,0.0777,0.0173,5374,4
27.35,0.0779,0.0172,5374.5,4
27.45,0.078,0.017,5374.9,4
27.55,0.0783,0.0168,5375.2,4
27.65,0.0784,0.0167,5375.7,4
27.75,0.0786,0.0165,5376.3,4
27.855,0.0788,0.0164,5376.6,4
27.95,0.079,0.0162,5377.3,4
28.05,0.0792,0.016,5377.7,4
28.15,0.0794,0.0158,5378.2,4
28.25,0.0795,0.0157,5378.5,4
28.35,0.0797,0.0155,5379.1,4
28.45,0.0799,0.0153,5379.6,4
28.55,0.0801,0.0152,5380.1,4
28.65,0.0803,0.015,5380.6,4
28.75,0.0804,0.0148,5381.1,4
28.855,0.0806,0.0146,5381.8,4
28.95,0.0808,0.0145,5382.4,4
29.05,0.0809,0.0143,5382.9,4
29.15,0.0811,0.0142,5383.2,4
29.25,0.0813,0.014,5383.8,4
29.35,0.0815,0.0138,5384.3,4
29.45,0.0817,0.0137,5384.8,4
29.55,0.0818,0.0135,5385.5,4
29.65,0.082,0.0134,5386,4
29.75,0.0822,0.0132,5386.7,4
29.856,0.0824,0.0131,5387.4,4
29.95,0.0826,0.0129,5388,4
30.05,0.0828,0.0128,5388.5,4
30.15,0.083,0.0127,5389.2,4
30.25,0.0832,0.0125,5389.7,4
30.35,0.0834,0.0124,5390.4,4
30.45,0.0836,0.0122,5391.1,4
30.55,0.0838,0.0121,5392,4
30.65,0.0841,0.0119,5392.7,4
30.75,0.0842,0.0118,5393.4,4
30.856,0.0844,0.0116,5394.1,4
30.95,0.0846,0.0115,5394.6,4
31.05,0.0848,0.0114,5395.1,4
31.15,0.085,0.0112,5395.6,4
31.25,0.0852,0.0111,5396.5,4
31.35,0.0854,0.0109,5397.2,4
31.45,0.0856,0.0108,5397.9,4
31.55,0.0858,0.0106,5398.6,4
31.65,0.086,0.0105,5399.3,4
31.75,0.0861,0.0103,5400.2,4
31.855,0.0863,0.0102,5400.9,4
31.95,0.0865,0.01,5401.6,4
32.05,0.0867,0.0099,5402.3,4
32.15,0.0869,0.0097,5402.8,4
32.25,0.0871,0.0096,5403.5,4
32.35,0.0873,0.0095,5404.2,4
32.45,0.0875,0.0093,5404.7,4
32.55,0.0877,0.0092,5405.4,4
32.65,0.0879,0.0091,5406.3,4
32.75,0.0881,0.009,5407,4
32.855,0.0883,0.0088,5407.9,4
32.95,0.0885,0.0087,5408.6,4
33.05,0.0888,0.0086,5409.4,4
33.15,0.089,0.0084,5410.3,4
33.25,0.0892,0.0083,5411.2,4
33.35,0.0894,0.0082,5411.9,4
33.45,0.0896,0.0081,5412.6,4
33.55,0.0898,0.0079,5413.6,4
33.65,0.09,0.0078,5414.3,4
33.75,0.0902,0.0077,5415.2,4
33.854,0.0904,0.0075,5415.9,4
33.95,0.0906,0.0074,5416.6,4
34.05,0.0908,0.0073,5417.1,4
34.15,0.091,0.0071,5417.6,4
34.25,0.0912,0.007,5418.3,4
34.35,0.0914,0.0069,5418.8,4
34.45,0.0917,0.0068,5419.5,4
34.55,0.0919,0.0066,5420.1,4
34.65,0.0921,0.0065,5420.8,4
34.75,0.0923,0.0064,5421.5,4
34.854,0.0924,0.0062,5422.2,4
34.95,0.0926,0.0061,5422.7,4
35.05,0.0928,0.006,5423.4,4
35.15,0.0931,0.0059,5424.1,4
35.25,0.0933,0.0057,5424.6,4
35.35,0.0935,0.0056,5425.3,4
35.45,0.0937,0.0055,5425.8,4
35.55,0.0939,0.0054,5426.4,4
35.65,0.0942,0.0052,5426.9,4
35.75,0.0944,0.0051,5427.4,4
35.855,0.0946,0.005,5427.9,4
35.95,0.0948,0.0049,5428.4,4
36.05,0.095,0.0048,5429,4
36.15,0.0953,0.0047,5429.5,4
36.25,0.0955,0.0046,5430,4
36.35,0.0957,0.0045,5430.5,4
36.45,0.0959,0.0044,5431.1,4
36.55,0.0961,0.0043,5431.4,4
36.65,0.0963,0.0041,5431.9,4
36.75,0.0966,0.004,5432.3,4
36.855,0.0968,0.0039,5432.6,4
36.95,0.097,0.0038,5433,4
37.05,0.0972,0.0037,5433.5,4
37.15,0.0974,0.0036,5434,4
37.25,0.0976,0.0035,5434.4,4
37.35,0.0978,0.0034,5434.9,4
